"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2019,"Persons","60 to 64","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",2245,"Age-specific",72.1,69.2,75.2,""
2019,"Persons","65 to 69","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",3506,"Age-specific",125.4,121.2,129.6,""
2019,"Persons","70 to 74","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",5081,"Age-specific",182.8,177.8,187.9,""
2019,"Persons","75 to 79","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",5065,"Age-specific",261,253.9,268.3,""
2019,"Persons","50 to 54","E92000001","England","C34","Malignant neoplasm of bronchus and lung",698,"Age-specific",17.9,16.6,19.2,""
2019,"Persons","55 to 59","E92000001","England","C34","Malignant neoplasm of bronchus and lung",1344,"Age-specific",36.6,34.7,38.6,""
2019,"Persons","60 to 64","E92000001","England","C34","Malignant neoplasm of bronchus and lung",2244,"Age-specific",72.1,69.2,75.2,""
2019,"Persons","65 to 69","E92000001","England","C34","Malignant neoplasm of bronchus and lung",3503,"Age-specific",125.3,121.1,129.5,""
2019,"Persons","70 to 74","E92000001","England","C34","Malignant neoplasm of bronchus and lung",5079,"Age-specific",182.7,177.8,187.8,""
2019,"Persons","75 to 79","E92000001","England","C34","Malignant neoplasm of bronchus and lung",5064,"Age-specific",260.9,253.8,268.2,""
2019,"Persons","50 to 54","E92000001","England","C37","Malignant neoplasm of thymus",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C37","Malignant neoplasm of thymus",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C37","Malignant neoplasm of thymus",7,"Age-specific",0.2,0.1,0.5,""
2019,"Persons","65 to 69","E92000001","England","C37","Malignant neoplasm of thymus",4,"Age-specific",0.1,0,0.4,""
2019,"Persons","70 to 74","E92000001","England","C37","Malignant neoplasm of thymus",6,"Age-specific",0.2,0.1,0.5,""
2019,"Persons","75 to 79","E92000001","England","C37","Malignant neoplasm of thymus",5,"Age-specific",0.3,0.1,0.6,""
2019,"Persons","50 to 54","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",4,"Age-specific",0.1,0,0.3,""
2019,"Persons","55 to 59","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","65 to 69","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","70 to 74","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",7,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","75 to 79","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",9,"Age-specific",0.5,0.2,0.9,""
2019,"Persons","50 to 54","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",20,"Age-specific",0.5,0.3,0.8,""
2019,"Persons","55 to 59","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",19,"Age-specific",0.5,0.3,0.8,""
2019,"Persons","60 to 64","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",25,"Age-specific",0.8,0.5,1.2,""
2019,"Persons","65 to 69","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",21,"Age-specific",0.8,0.5,1.1,""
2019,"Persons","70 to 74","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",32,"Age-specific",1.2,0.8,1.6,""
2019,"Persons","75 to 79","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",27,"Age-specific",1.4,0.9,2,""
2019,"Persons","50 to 54","E92000001","England","C43","Malignant melanoma of skin",91,"Age-specific",2.3,1.9,2.9,""
2019,"Persons","55 to 59","E92000001","England","C43","Malignant melanoma of skin",126,"Age-specific",3.4,2.9,4.1,""
2019,"Persons","60 to 64","E92000001","England","C43","Malignant melanoma of skin",145,"Age-specific",4.7,3.9,5.5,""
2019,"Persons","65 to 69","E92000001","England","C43","Malignant melanoma of skin",176,"Age-specific",6.3,5.4,7.3,""
2019,"Persons","70 to 74","E92000001","England","C43","Malignant melanoma of skin",252,"Age-specific",9.1,8,10.3,""
2019,"Persons","75 to 79","E92000001","England","C43","Malignant melanoma of skin",276,"Age-specific",14.2,12.6,16,""
2019,"Persons","50 to 54","E92000001","England","C44","Other malignant neoplasms of skin",12,"Age-specific",0.3,0.2,0.5,""
2019,"Persons","55 to 59","E92000001","England","C44","Other malignant neoplasms of skin",16,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","60 to 64","E92000001","England","C44","Other malignant neoplasms of skin",33,"Age-specific",1.1,0.7,1.5,""
2019,"Persons","65 to 69","E92000001","England","C44","Other malignant neoplasms of skin",32,"Age-specific",1.1,0.8,1.6,""
2019,"Persons","70 to 74","E92000001","England","C44","Other malignant neoplasms of skin",67,"Age-specific",2.4,1.9,3.1,""
2019,"Persons","75 to 79","E92000001","England","C44","Other malignant neoplasms of skin",73,"Age-specific",3.8,2.9,4.7,""
2019,"Persons","50 to 54","E92000001","England","C45","Mesothelioma",16,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","55 to 59","E92000001","England","C45","Mesothelioma",44,"Age-specific",1.2,0.9,1.6,""
2019,"Persons","60 to 64","E92000001","England","C45","Mesothelioma",99,"Age-specific",3.2,2.6,3.9,""
2019,"Persons","65 to 69","E92000001","England","C45","Mesothelioma",186,"Age-specific",6.7,5.7,7.7,""
2019,"Persons","70 to 74","E92000001","England","C45","Mesothelioma",431,"Age-specific",15.5,14.1,17,""
2019,"Persons","75 to 79","E92000001","England","C45","Mesothelioma",460,"Age-specific",23.7,21.6,26,""
2019,"Persons","50 to 54","E92000001","England","C46","Kaposi sarcoma",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C46","Kaposi sarcoma",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C46","Kaposi sarcoma",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C46","Kaposi sarcoma",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C46","Kaposi sarcoma",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C46","Kaposi sarcoma",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",7,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","55 to 59","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",16,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","60 to 64","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",28,"Age-specific",0.9,0.6,1.3,""
2019,"Persons","65 to 69","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",25,"Age-specific",0.9,0.6,1.3,""
2019,"Persons","70 to 74","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",48,"Age-specific",1.7,1.3,2.3,""
2019,"Persons","75 to 79","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",64,"Age-specific",3.3,2.5,4.2,""
2019,"Persons","50 to 54","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",45,"Age-specific",1.2,0.8,1.5,""
2019,"Persons","55 to 59","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",60,"Age-specific",1.6,1.2,2.1,""
2019,"Persons","60 to 64","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",65,"Age-specific",2.1,1.6,2.7,""
2019,"Persons","65 to 69","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",93,"Age-specific",3.3,2.7,4.1,""
2019,"Persons","70 to 74","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",131,"Age-specific",4.7,3.9,5.6,""
2019,"Persons","75 to 79","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",103,"Age-specific",5.3,4.3,6.4,""
2019,"Persons","50 to 54","E92000001","England","C50","Malignant neoplasm of breast",658,"Age-specific",16.8,15.6,18.2,""
2019,"Persons","55 to 59","E92000001","England","C50","Malignant neoplasm of breast",735,"Age-specific",20,18.6,21.5,""
2019,"Persons","60 to 64","E92000001","England","C50","Malignant neoplasm of breast",756,"Age-specific",24.3,22.6,26.1,""
2019,"Persons","65 to 69","E92000001","England","C50","Malignant neoplasm of breast",765,"Age-specific",27.4,25.4,29.4,""
2019,"Persons","70 to 74","E92000001","England","C50","Malignant neoplasm of breast",1184,"Age-specific",42.6,40.2,45.1,""
2019,"Persons","75 to 79","E92000001","England","C50","Malignant neoplasm of breast",1057,"Age-specific",54.5,51.2,57.9,""
2019,"Persons","50 to 54","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",130,"Age-specific",3.3,2.8,4,""
2019,"Persons","55 to 59","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",202,"Age-specific",5.5,4.8,6.3,""
2019,"Persons","60 to 64","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",303,"Age-specific",9.7,8.7,10.9,""
2019,"Persons","65 to 69","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",386,"Age-specific",13.8,12.5,15.2,""
2019,"Persons","70 to 74","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",512,"Age-specific",18.4,16.9,20.1,""
2019,"Persons","75 to 79","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",539,"Age-specific",27.8,25.5,30.2,""
2019,"Persons","50 to 54","E92000001","England","C65","Malignant neoplasm of renal pelvis",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C65","Malignant neoplasm of renal pelvis",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C65","Malignant neoplasm of renal pelvis",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","65 to 69","E92000001","England","C65","Malignant neoplasm of renal pelvis",5,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","70 to 74","E92000001","England","C65","Malignant neoplasm of renal pelvis",5,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","75 to 79","E92000001","England","C65","Malignant neoplasm of renal pelvis",7,"Age-specific",0.4,0.1,0.7,""
2019,"Persons","50 to 54","E92000001","England","C66","Malignant neoplasm of ureter",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C66","Malignant neoplasm of ureter",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C66","Malignant neoplasm of ureter",10,"Age-specific",0.3,0.2,0.6,""
2019,"Persons","65 to 69","E92000001","England","C66","Malignant neoplasm of ureter",11,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","70 to 74","E92000001","England","C66","Malignant neoplasm of ureter",31,"Age-specific",1.1,0.8,1.6,""
2019,"Persons","75 to 79","E92000001","England","C66","Malignant neoplasm of ureter",35,"Age-specific",1.8,1.3,2.5,""
2019,"Persons","50 to 54","E92000001","England","C67","Malignant neoplasm of bladder",67,"Age-specific",1.7,1.3,2.2,""
2019,"Persons","55 to 59","E92000001","England","C67","Malignant neoplasm of bladder",105,"Age-specific",2.9,2.3,3.5,""
2019,"Persons","60 to 64","E92000001","England","C67","Malignant neoplasm of bladder",168,"Age-specific",5.4,4.6,6.3,""
2019,"Persons","65 to 69","E92000001","England","C67","Malignant neoplasm of bladder",334,"Age-specific",11.9,10.7,13.3,""
2019,"Persons","70 to 74","E92000001","England","C67","Malignant neoplasm of bladder",586,"Age-specific",21.1,19.4,22.9,""
2019,"Persons","75 to 79","E92000001","England","C67","Malignant neoplasm of bladder",680,"Age-specific",35,32.5,37.8,""
2019,"Persons","50 to 54","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",5,"Age-specific",0.1,0,0.3,""
2019,"Persons","55 to 59","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",8,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","60 to 64","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",24,"Age-specific",0.8,0.5,1.1,""
2019,"Persons","65 to 69","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",25,"Age-specific",0.9,0.6,1.3,""
2019,"Persons","70 to 74","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",40,"Age-specific",1.4,1,2,""
2019,"Persons","75 to 79","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",56,"Age-specific",2.9,2.2,3.7,""
2019,"Persons","50 to 54","E92000001","England","C69","Malignant neoplasm of eye and adnexa",4,"Age-specific",0.1,0,0.3,""
2019,"Persons","55 to 59","E92000001","England","C69","Malignant neoplasm of eye and adnexa",14,"Age-specific",0.4,0.2,0.6,""
2019,"Persons","60 to 64","E92000001","England","C69","Malignant neoplasm of eye and adnexa",12,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","65 to 69","E92000001","England","C69","Malignant neoplasm of eye and adnexa",13,"Age-specific",0.5,0.2,0.8,""
2019,"Persons","70 to 74","E92000001","England","C69","Malignant neoplasm of eye and adnexa",19,"Age-specific",0.7,0.4,1.1,""
2019,"Persons","75 to 79","E92000001","England","C69","Malignant neoplasm of eye and adnexa",18,"Age-specific",0.9,0.5,1.5,""
2019,"Persons","50 to 54","E92000001","England","C70","Malignant neoplasm of meninges",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C70","Malignant neoplasm of meninges",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C70","Malignant neoplasm of meninges",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C70","Malignant neoplasm of meninges",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C70","Malignant neoplasm of meninges",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C70","Malignant neoplasm of meninges",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C71","Malignant neoplasm of brain",279,"Age-specific",7.1,6.3,8,""
2019,"Persons","55 to 59","E92000001","England","C71","Malignant neoplasm of brain",344,"Age-specific",9.4,8.4,10.4,""
2019,"Persons","60 to 64","E92000001","England","C71","Malignant neoplasm of brain",439,"Age-specific",14.1,12.8,15.5,""
2019,"Persons","65 to 69","E92000001","England","C71","Malignant neoplasm of brain",512,"Age-specific",18.3,16.8,20,""
2019,"Persons","70 to 74","E92000001","England","C71","Malignant neoplasm of brain",582,"Age-specific",20.9,19.3,22.7,""
2019,"Persons","75 to 79","E92000001","England","C71","Malignant neoplasm of brain",446,"Age-specific",23,20.9,25.2,""
2019,"Persons","50 to 54","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C73","Malignant neoplasm of thyroid gland",14,"Age-specific",0.4,0.2,0.6,""
2019,"Persons","55 to 59","E92000001","England","C73","Malignant neoplasm of thyroid gland",10,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","60 to 64","E92000001","England","C73","Malignant neoplasm of thyroid gland",22,"Age-specific",0.7,0.4,1.1,""
2019,"Persons","65 to 69","E92000001","England","C73","Malignant neoplasm of thyroid gland",37,"Age-specific",1.3,0.9,1.8,""
2019,"Persons","70 to 74","E92000001","England","C73","Malignant neoplasm of thyroid gland",49,"Age-specific",1.8,1.3,2.3,""
2019,"Persons","75 to 79","E92000001","England","C73","Malignant neoplasm of thyroid gland",67,"Age-specific",3.5,2.7,4.4,""
2019,"Persons","50 to 54","E92000001","England","C74","Malignant neoplasm of adrenal gland",6,"Age-specific",0.2,0.1,0.3,""
2019,"Persons","55 to 59","E92000001","England","C74","Malignant neoplasm of adrenal gland",8,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","60 to 64","E92000001","England","C74","Malignant neoplasm of adrenal gland",9,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","65 to 69","E92000001","England","C74","Malignant neoplasm of adrenal gland",7,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","70 to 74","E92000001","England","C74","Malignant neoplasm of adrenal gland",13,"Age-specific",0.5,0.2,0.8,""
2019,"Persons","75 to 79","E92000001","England","C74","Malignant neoplasm of adrenal gland",14,"Age-specific",0.7,0.4,1.2,""
2019,"Persons","50 to 54","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",8,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","55 to 59","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","65 to 69","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",8,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","55 to 59","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",11,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","60 to 64","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",13,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","65 to 69","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",26,"Age-specific",0.9,0.6,1.4,""
2019,"Persons","70 to 74","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",33,"Age-specific",1.2,0.8,1.7,""
2019,"Persons","75 to 79","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",44,"Age-specific",2.3,1.6,3,""
2019,"Persons","50 to 54","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C80","Malignant neoplasm, without specification of site",189,"Age-specific",4.8,4.2,5.6,""
2019,"Persons","55 to 59","E92000001","England","C80","Malignant neoplasm, without specification of site",326,"Age-specific",8.9,7.9,9.9,""
2019,"Persons","60 to 64","E92000001","England","C80","Malignant neoplasm, without specification of site",504,"Age-specific",16.2,14.8,17.7,""
2019,"Persons","65 to 69","E92000001","England","C80","Malignant neoplasm, without specification of site",748,"Age-specific",26.7,24.9,28.7,""
2019,"Persons","70 to 74","E92000001","England","C80","Malignant neoplasm, without specification of site",1126,"Age-specific",40.5,38.2,43,""
2019,"Persons","75 to 79","E92000001","England","C80","Malignant neoplasm, without specification of site",1182,"Age-specific",60.9,57.5,64.5,""
2019,"Persons","50 to 54","E92000001","England","C81","Hodgkin lymphoma",12,"Age-specific",0.3,0.2,0.5,""
2019,"Persons","55 to 59","E92000001","England","C81","Hodgkin lymphoma",10,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","60 to 64","E92000001","England","C81","Hodgkin lymphoma",16,"Age-specific",0.5,0.3,0.8,""
2019,"Persons","65 to 69","E92000001","England","C81","Hodgkin lymphoma",20,"Age-specific",0.7,0.4,1.1,""
2019,"Persons","70 to 74","E92000001","England","C81","Hodgkin lymphoma",18,"Age-specific",0.6,0.4,1,""
2019,"Persons","75 to 79","E92000001","England","C81","Hodgkin lymphoma",44,"Age-specific",2.3,1.6,3,""
2019,"Persons","50 to 54","E92000001","England","C82","Follicular lymphoma",8,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","55 to 59","E92000001","England","C82","Follicular lymphoma",5,"Age-specific",0.1,0,0.3,""
2019,"Persons","60 to 64","E92000001","England","C82","Follicular lymphoma",12,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","65 to 69","E92000001","England","C82","Follicular lymphoma",24,"Age-specific",0.9,0.5,1.3,""
2019,"Persons","70 to 74","E92000001","England","C82","Follicular lymphoma",41,"Age-specific",1.5,1.1,2,""
2019,"Persons","75 to 79","E92000001","England","C82","Follicular lymphoma",45,"Age-specific",2.3,1.7,3.1,""
2019,"Persons","50 to 54","E92000001","England","C82-C86","Non-Hodgkin lymphoma",99,"Age-specific",2.5,2.1,3.1,""
2019,"Persons","55 to 59","E92000001","England","C82-C86","Non-Hodgkin lymphoma",149,"Age-specific",4.1,3.4,4.8,""
2019,"Persons","60 to 64","E92000001","England","C82-C86","Non-Hodgkin lymphoma",257,"Age-specific",8.3,7.3,9.3,""
2019,"Persons","65 to 69","E92000001","England","C82-C86","Non-Hodgkin lymphoma",389,"Age-specific",13.9,12.6,15.4,""
2019,"Persons","70 to 74","E92000001","England","C82-C86","Non-Hodgkin lymphoma",618,"Age-specific",22.2,20.5,24.1,""
2019,"Persons","75 to 79","E92000001","England","C82-C86","Non-Hodgkin lymphoma",657,"Age-specific",33.9,31.3,36.5,""
2019,"Persons","50 to 54","E92000001","England","C83","Non-follicular lymphoma",21,"Age-specific",0.5,0.3,0.8,""
2019,"Persons","55 to 59","E92000001","England","C83","Non-follicular lymphoma",42,"Age-specific",1.1,0.8,1.5,""
2019,"Persons","60 to 64","E92000001","England","C83","Non-follicular lymphoma",86,"Age-specific",2.8,2.2,3.4,""
2019,"Persons","65 to 69","E92000001","England","C83","Non-follicular lymphoma",121,"Age-specific",4.3,3.6,5.2,""
2019,"Persons","70 to 74","E92000001","England","C83","Non-follicular lymphoma",181,"Age-specific",6.5,5.6,7.5,""
