"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2010,"Persons","All ages","E92000001","England","C91-C95","Leukaemia",3778,"Age-standardised",8.2,8,8.5,""
2010,"Persons","All ages","E92000001","England","C92","Myeloid leukaemia",2341,"Non-standardised",4.4,4.3,4.6,""
2010,"Persons","All ages","E92000001","England","C92","Myeloid leukaemia",2341,"Age-standardised",5.1,4.9,5.3,""
2010,"Persons","All ages","E92000001","England","C93","Monocytic leukaemia",10,"Non-standardised",0,0,0,"u"
2010,"Persons","All ages","E92000001","England","C93","Monocytic leukaemia",10,"Age-standardised",0,0,0,"u"
2010,"Persons","All ages","E92000001","England","C94","Other leukaemias of specified cell type",13,"Non-standardised",0,0,0,"u"
2010,"Persons","All ages","E92000001","England","C94","Other leukaemias of specified cell type",13,"Age-standardised",0,0,0,"u"
2010,"Persons","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",195,"Non-standardised",0.4,0.3,0.4,""
2010,"Persons","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",195,"Age-standardised",0.4,0.4,0.5,""
2010,"Persons","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",14,"Non-standardised",0,0,0,"u"
2010,"Persons","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",14,"Age-standardised",0,0,0.1,"u"
2010,"Persons","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",938,"Non-standardised",1.8,1.7,1.9,""
2010,"Persons","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",938,"Age-standardised",2,1.9,2.2,""
2010,"Persons","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",4,"Non-standardised",0,0,0,"as"
2010,"Persons","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",4,"Age-standardised",NA,NA,NA,"as"
2010,"Persons","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",1,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",1,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D03","Melanoma in situ",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D03","Melanoma in situ",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D05","Carcinoma in situ of breast",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D05","Carcinoma in situ of breast",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",1,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",1,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D32","Benign neoplasm of meninges",273,"Non-standardised",0.5,0.5,0.6,""
2010,"Persons","All ages","E92000001","England","D32","Benign neoplasm of meninges",273,"Age-standardised",0.6,0.5,0.7,""
2010,"Persons","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",24,"Non-standardised",0,0,0.1,""
2010,"Persons","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",24,"Age-standardised",0.1,0,0.1,""
2010,"Persons","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",19,"Non-standardised",0,0,0.1,"u"
2010,"Persons","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",19,"Age-standardised",0,0,0.1,"u"
2010,"Persons","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",0,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",0,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",356,"Non-standardised",0.7,0.6,0.8,""
2010,"Persons","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",356,"Age-standardised",0.8,0.7,0.9,""
2010,"Persons","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",91,"Non-standardised",0.2,0.1,0.2,""
2010,"Persons","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",91,"Age-standardised",0.2,0.2,0.3,""
2010,"Persons","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",26,"Non-standardised",0.1,0.1,0.1,""
2010,"Persons","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",26,"Age-standardised",0.1,0.1,0.1,""
2010,"Persons","All ages","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",3,"Non-standardised",0,0,0,"as"
2010,"Persons","All ages","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",3,"Age-standardised",NA,NA,NA,"as"
2010,"Persons","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",99,"Non-standardised",0.2,0.2,0.2,""
2010,"Persons","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",99,"Age-standardised",0.2,0.2,0.3,""
2010,"Persons","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",2,"Non-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",2,"Age-standardised",NA,NA,NA,"s"
2010,"Persons","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",513,"Non-standardised",1,0.9,1.1,""
2010,"Persons","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",513,"Age-standardised",1.1,1,1.2,""
2010,"Persons","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",32,"Non-standardised",0.1,0,0.1,""
2010,"Persons","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",32,"Age-standardised",0.1,0,0.1,""
2010,"Persons","All ages","E92000001","England","D45","Polycythaemia vera",38,"Non-standardised",0.1,0.1,0.1,""
2010,"Persons","All ages","E92000001","England","D45","Polycythaemia vera",38,"Age-standardised",0.1,0.1,0.1,""
2010,"Persons","All ages","E92000001","England","D46","Myelodysplastic syndromes",933,"Non-standardised",1.8,1.7,1.9,""
2010,"Persons","All ages","E92000001","England","D46","Myelodysplastic syndromes",933,"Age-standardised",2.1,1.9,2.2,""
2010,"Persons","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",347,"Non-standardised",0.7,0.6,0.7,""
2010,"Persons","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",347,"Age-standardised",0.8,0.7,0.9,""
2010,"Persons","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",113,"Non-standardised",0.2,0.2,0.3,""
2010,"Persons","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",113,"Age-standardised",0.2,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C00","Malignant neoplasm of lip",13,"Non-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C00","Malignant neoplasm of lip",13,"Age-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",72,"Non-standardised",0.1,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",72,"Age-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",421,"Non-standardised",0.8,0.7,0.9,""
2011,"Persons","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",421,"Age-standardised",0.9,0.8,1,""
2011,"Persons","All ages","E92000001","England","C03","Malignant neoplasm of gum",85,"Non-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C03","Malignant neoplasm of gum",85,"Age-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",52,"Non-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",52,"Age-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C05","Malignant neoplasm of palate",61,"Non-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C05","Malignant neoplasm of palate",61,"Age-standardised",0.1,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",207,"Non-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",207,"Age-standardised",0.4,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",131,"Non-standardised",0.2,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",131,"Age-standardised",0.3,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",28,"Non-standardised",0.1,0,0.1,""
2011,"Persons","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",28,"Age-standardised",0.1,0,0.1,""
2011,"Persons","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",191,"Non-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",191,"Age-standardised",0.4,0.3,0.5,""
2011,"Persons","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",201,"Non-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",201,"Age-standardised",0.4,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",102,"Non-standardised",0.2,0.2,0.2,""
2011,"Persons","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",102,"Age-standardised",0.2,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",73,"Non-standardised",0.1,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",73,"Age-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",84,"Non-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",84,"Age-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",163,"Non-standardised",0.3,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",163,"Age-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",6197,"Non-standardised",11.7,11.4,12,""
2011,"Persons","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",6197,"Age-standardised",13.3,13,13.6,""
2011,"Persons","All ages","E92000001","England","C16","Malignant neoplasm of stomach",3921,"Non-standardised",7.4,7.2,7.6,""
2011,"Persons","All ages","E92000001","England","C16","Malignant neoplasm of stomach",3921,"Age-standardised",8.5,8.2,8.7,""
2011,"Persons","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",354,"Non-standardised",0.7,0.6,0.7,""
2011,"Persons","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",354,"Age-standardised",0.8,0.7,0.8,""
2011,"Persons","All ages","E92000001","England","C18","Malignant neoplasm of colon",8037,"Non-standardised",15.1,14.8,15.5,""
2011,"Persons","All ages","E92000001","England","C18","Malignant neoplasm of colon",8037,"Age-standardised",17.3,17,17.7,""
2011,"Persons","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",12871,"Non-standardised",24.2,23.8,24.7,""
2011,"Persons","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",12871,"Age-standardised",27.7,27.3,28.2,""
2011,"Persons","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1596,"Non-standardised",3,2.9,3.2,""
2011,"Persons","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1596,"Age-standardised",3.4,3.3,3.6,""
2011,"Persons","All ages","E92000001","England","C20","Malignant neoplasm of rectum",3238,"Non-standardised",6.1,5.9,6.3,""
2011,"Persons","All ages","E92000001","England","C20","Malignant neoplasm of rectum",3238,"Age-standardised",7,6.7,7.2,""
2011,"Persons","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",245,"Non-standardised",0.5,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",245,"Age-standardised",0.5,0.5,0.6,""
2011,"Persons","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",3385,"Non-standardised",6.4,6.2,6.6,""
2011,"Persons","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",3385,"Age-standardised",7.3,7.1,7.6,""
2011,"Persons","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",432,"Non-standardised",0.8,0.7,0.9,""
2011,"Persons","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",432,"Age-standardised",0.9,0.8,1,""
2011,"Persons","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",201,"Non-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",201,"Age-standardised",0.4,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",6954,"Non-standardised",13.1,12.8,13.4,""
2011,"Persons","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",6954,"Age-standardised",15,14.6,15.3,""
2011,"Persons","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",2360,"Non-standardised",4.4,4.3,4.6,""
2011,"Persons","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",2360,"Age-standardised",5.1,4.9,5.3,""
2011,"Persons","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",24,"Non-standardised",0,0,0.1,""
2011,"Persons","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",24,"Age-standardised",0.1,0,0.1,""
2011,"Persons","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",75,"Non-standardised",0.1,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",75,"Age-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C32","Malignant neoplasm of larynx",640,"Non-standardised",1.2,1.1,1.3,""
2011,"Persons","All ages","E92000001","England","C32","Malignant neoplasm of larynx",640,"Age-standardised",1.4,1.3,1.5,""
2011,"Persons","All ages","E92000001","England","C33","Malignant neoplasm of trachea",14,"Non-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C33","Malignant neoplasm of trachea",14,"Age-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",28167,"Non-standardised",53,52.4,53.7,""
2011,"Persons","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",28167,"Age-standardised",61,60.3,61.7,""
2011,"Persons","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",28153,"Non-standardised",53,52.4,53.6,""
2011,"Persons","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",28153,"Age-standardised",60.9,60.2,61.7,""
2011,"Persons","All ages","E92000001","England","C37","Malignant neoplasm of thymus",45,"Non-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C37","Malignant neoplasm of thymus",45,"Age-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",86,"Non-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",86,"Age-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",22,"Non-standardised",0,0,0.1,""
2011,"Persons","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",22,"Age-standardised",0,0,0.1,""
2011,"Persons","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",28,"Non-standardised",0.1,0,0.1,""
2011,"Persons","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",28,"Age-standardised",0.1,0,0.1,""
2011,"Persons","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",182,"Non-standardised",0.3,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",182,"Age-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C43","Malignant melanoma of skin",1871,"Non-standardised",3.5,3.4,3.7,""
2011,"Persons","All ages","E92000001","England","C43","Malignant melanoma of skin",1871,"Age-standardised",4,3.8,4.2,""
2011,"Persons","All ages","E92000001","England","C44","Other malignant neoplasms of skin",459,"Non-standardised",0.9,0.8,0.9,""
2011,"Persons","All ages","E92000001","England","C44","Other malignant neoplasms of skin",459,"Age-standardised",1,0.9,1.1,""
2011,"Persons","All ages","E92000001","England","C45","Mesothelioma",2009,"Non-standardised",3.8,3.6,4,""
2011,"Persons","All ages","E92000001","England","C45","Mesothelioma",2009,"Age-standardised",4.4,4.2,4.6,""
2011,"Persons","All ages","E92000001","England","C46","Kaposi sarcoma",10,"Non-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C46","Kaposi sarcoma",10,"Age-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",24,"Non-standardised",0,0,0.1,""
2011,"Persons","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",24,"Age-standardised",0,0,0.1,""
2011,"Persons","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",318,"Non-standardised",0.6,0.5,0.7,""
2011,"Persons","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",318,"Age-standardised",0.7,0.6,0.8,""
2011,"Persons","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",666,"Non-standardised",1.3,1.2,1.4,""
2011,"Persons","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",666,"Age-standardised",1.4,1.3,1.5,""
2011,"Persons","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",3169,"Non-standardised",6,5.8,6.2,""
2011,"Persons","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",3169,"Age-standardised",6.8,6.6,7,""
2011,"Persons","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",39,"Non-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",39,"Age-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C66","Malignant neoplasm of ureter",168,"Non-standardised",0.3,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C66","Malignant neoplasm of ureter",168,"Age-standardised",0.4,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C67","Malignant neoplasm of bladder",4216,"Non-standardised",7.9,7.7,8.2,""
2011,"Persons","All ages","E92000001","England","C67","Malignant neoplasm of bladder",4216,"Age-standardised",9.1,8.8,9.4,""
2011,"Persons","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",93,"Non-standardised",0.2,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",93,"Age-standardised",0.2,0.2,0.2,""
2011,"Persons","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",61,"Non-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",61,"Age-standardised",0.1,0.1,0.2,""
2011,"Persons","All ages","E92000001","England","C70","Malignant neoplasm of meninges",15,"Non-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C70","Malignant neoplasm of meninges",15,"Age-standardised",0,0,0.1,"u"
2011,"Persons","All ages","E92000001","England","C71","Malignant neoplasm of brain",3232,"Non-standardised",6.1,5.9,6.3,""
2011,"Persons","All ages","E92000001","England","C71","Malignant neoplasm of brain",3232,"Age-standardised",6.8,6.5,7,""
2011,"Persons","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",15,"Non-standardised",0,0,0,"u"
2011,"Persons","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",15,"Age-standardised",0,0,0.1,"u"
2011,"Persons","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",279,"Non-standardised",0.5,0.5,0.6,""
2011,"Persons","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",279,"Age-standardised",0.6,0.5,0.7,""
2011,"Persons","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",106,"Non-standardised",0.2,0.2,0.2,""
2011,"Persons","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",106,"Age-standardised",0.2,0.2,0.2,""
2011,"Persons","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",37,"Non-standardised",0.1,0,0.1,""
2011,"Persons","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",37,"Age-standardised",0.1,0.1,0.1,""
2011,"Persons","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",373,"Non-standardised",0.7,0.6,0.8,""
2011,"Persons","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",373,"Age-standardised",0.8,0.7,0.9,""
2011,"Persons","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",7,"Non-standardised",0,0,0,"as"
2011,"Persons","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",7,"Age-standardised",NA,NA,NA,"as"
2011,"Persons","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",355,"Non-standardised",0.7,0.6,0.7,""
2011,"Persons","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",355,"Age-standardised",0.8,0.7,0.9,""
2011,"Persons","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",257,"Non-standardised",0.5,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",257,"Age-standardised",0.5,0.5,0.6,""
2011,"Persons","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",8490,"Non-standardised",16,15.6,16.3,""
2011,"Persons","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",8490,"Age-standardised",18.3,17.9,18.7,""
2011,"Persons","All ages","E92000001","England","C81","Hodgkin lymphoma",255,"Non-standardised",0.5,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C81","Hodgkin lymphoma",255,"Age-standardised",0.5,0.5,0.6,""
2011,"Persons","All ages","E92000001","England","C82","Follicular lymphoma",151,"Non-standardised",0.3,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C82","Follicular lymphoma",151,"Age-standardised",0.3,0.3,0.4,""
2011,"Persons","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",3907,"Non-standardised",7.4,7.1,7.6,""
2011,"Persons","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",3907,"Age-standardised",8.4,8.2,8.7,""
2011,"Persons","All ages","E92000001","England","C83","Non-follicular lymphoma",957,"Non-standardised",1.8,1.7,1.9,""
2011,"Persons","All ages","E92000001","England","C83","Non-follicular lymphoma",957,"Age-standardised",2,1.9,2.2,""
2011,"Persons","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",240,"Non-standardised",0.5,0.4,0.5,""
2011,"Persons","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",240,"Age-standardised",0.5,0.5,0.6,""
2011,"Persons","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",2559,"Non-standardised",4.8,4.6,5,""
2011,"Persons","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",2559,"Age-standardised",5.5,5.3,5.7,""
2011,"Persons","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Non-standardised",NA,NA,NA,"s"
2011,"Persons","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Age-standardised",NA,NA,NA,"s"
2011,"Persons","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",111,"Non-standardised",0.2,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",111,"Age-standardised",0.2,0.2,0.3,""
2011,"Persons","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",2254,"Non-standardised",4.2,4.1,4.4,""
2011,"Persons","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",2254,"Age-standardised",4.9,4.7,5.1,""
2011,"Persons","All ages","E92000001","England","C91","Lymphoid leukaemia",1186,"Non-standardised",2.2,2.1,2.4,""
2011,"Persons","All ages","E92000001","England","C91","Lymphoid leukaemia",1186,"Age-standardised",2.5,2.4,2.7,""
2011,"Persons","All ages","E92000001","England","C91-C95","Leukaemia",3856,"Non-standardised",7.3,7,7.5,""
2011,"Persons","All ages","E92000001","England","C91-C95","Leukaemia",3856,"Age-standardised",8.3,8,8.6,""
2011,"Persons","All ages","E92000001","England","C92","Myeloid leukaemia",2483,"Non-standardised",4.7,4.5,4.9,""
2011,"Persons","All ages","E92000001","England","C92","Myeloid leukaemia",2483,"Age-standardised",5.3,5.1,5.6,""
2011,"Persons","All ages","E92000001","England","C93","Monocytic leukaemia",9,"Non-standardised",0,0,0,"as"
2011,"Persons","All ages","E92000001","England","C93","Monocytic leukaemia",9,"Age-standardised",NA,NA,NA,"as"
2011,"Persons","All ages","E92000001","England","C94","Other leukaemias of specified cell type",7,"Non-standardised",0,0,0,"as"
